work_year,job_title,experience_level,employment_type,salary,salary_currency,salary_in_usd,employee_residence,remote_ratio,company_location,company_size,source,employer
2025-05-20T14:49:36+0300,Аналитик-разработчик отчётности,Unknown,Unknown,450000 RUR,RUR,450000,Москва,,RU,Unknown,hh_api,Экспобанк
2025-05-21T19:22:56+0300,Руководитель отдела продаж,Unknown,Unknown,300000 - None RUR,RUR,300000,Москва,,RU,Unknown,hh_api,К-Трейд
2025-05-19T18:56:01+0300,Продуктовый маркетолог/бренд-менеджер,Unknown,Unknown,Не указано,указано,0,Москва,,RU,Unknown,hh_api,S7 Group
2025-05-21T16:23:43+0300,Тестировщик (Manual),Unknown,Unknown,Не указано,указано,0,Москва,,RU,Unknown,hh_api,"ВСК, САО"
2025-05-21T15:11:06+0300,Маркетолог,Unknown,Unknown,200000 - 500000 RUR,RUR,200000,Москва,,RU,Unknown,hh_api,ИОТ
2025-05-22T14:00:53+0300,Заместитель директора по информационным технологиям,Unknown,Unknown,Не указано,указано,0,Москва,,RU,Unknown,hh_api,Бриз - Климатические Системы
2025-05-19T18:45:42+0300,QA Инженер,Unknown,Unknown,160000 - 160000 RUR,RUR,160000,Москва,,RU,Unknown,hh_api,AdCamp
2025-05-22T13:53:50+0300,Аналитик данных,Unknown,Unknown,Не указано,указано,0,Москва,,RU,Unknown,hh_api,Солар
2025-05-21T12:36:07+0300,React разработчик (3D визуализация),Unknown,Unknown,Не указано,указано,0,Москва,,RU,Unknown,hh_api,Бэнкс Софт Системс
2025-05-14T13:34:24+0300,Бизнес/системный аналитик (команда MarTech),Unknown,Unknown,Не указано,указано,0,Москва,,RU,Unknown,hh_api,Туту
2025-05-21T18:04:55+0300,Python разработчик/Python developer,Unknown,Unknown,Не указано,указано,0,Москва,,RU,Unknown,hh_api,Платежное Решение
2025-05-21T12:06:40+0300,QA Manual Engineer/Тестировщик Middle+,Unknown,Unknown,150000 - None RUR,RUR,150000,Москва,,RU,Unknown,hh_api,Визардс
2025-05-21T17:08:30+0300,Специалист по тестированию (web/mobile),Unknown,Unknown,Не указано,указано,0,Москва,,RU,Unknown,hh_api,ЛУКОЙЛ
2025-05-22T15:59:41+0300,Системный аналитик,Unknown,Unknown,Не указано,указано,0,Москва,,RU,Unknown,hh_api,S7 Group
2025-05-19T16:55:53+0300,BI-аналитик,Unknown,Unknown,150000 - 170000 RUR,RUR,150000,Москва,,RU,Unknown,hh_api,ГБУ Московское долголетие
2025-04-25T01:51:10+0300,Специалист по тестированию,Unknown,Unknown,Не указано,указано,0,Москва,,RU,Unknown,hh_api,Аналитические программные решения
2025-05-19T10:00:26+0300,Территориальный управляющий / управляющий сетью,Unknown,Unknown,180000 - 250000 RUR,RUR,180000,Москва,,RU,Unknown,hh_api,Ванлав
2025-05-22T14:18:55+0300,Data Analyst,Unknown,Unknown,Не указано,указано,0,Москва,,RU,Unknown,hh_api,DENUM GROUP
2025-05-22T10:48:11+0300,Системный аналитик (логистические проекты),Unknown,Unknown,Не указано,указано,0,Москва,,RU,Unknown,hh_api,BORK
2025-05-21T12:13:09+0300,Главный бухгалтер,Unknown,Unknown,150000 - 180000 RUR,RUR,150000,Москва,,RU,Unknown,hh_api,Ракурс Безопасности
2025-05-22T15:47:39+0300,ИТ Лидер,Unknown,Unknown,Не указано,указано,0,Москва,,RU,Unknown,hh_api,Альфа-Банк
2025-05-22T13:07:00+0300,Аналитик по отчетности,Unknown,Unknown,Не указано,указано,0,Москва,,RU,Unknown,hh_api,"Подружка, сеть магазинов"
2025-05-20T11:30:13+0300,Специалист / Ведущий специалист по кадровому делопроизводству,Unknown,Unknown,150000 - 150000 RUR,RUR,150000,Москва,,RU,Unknown,hh_api,СОРСО-СТР
2025-05-16T13:35:45+0300,Ведущий аналитик,Unknown,Unknown,180000 - None RUR,RUR,180000,Москва,,RU,Unknown,hh_api,UP business
2025-05-20T11:15:19+0300,Compliance Analyst (forensic),Unknown,Unknown,Не указано,указано,0,Москва,,RU,Unknown,hh_api,ХайдельбергЦемент Рус
2025-05-22T09:02:05+0300,Product Owner,Unknown,Unknown,Не указано,указано,0,Москва,,RU,Unknown,hh_api,red_mad_robot
2025-05-20T12:54:21+0300,Ассистент менеджера маркетплейсов,Unknown,Unknown,10000 - None RUR,RUR,10000,Москва,,RU,Unknown,hh_api,Бренд женской одежды LULA LULA
2025-05-16T10:10:20+0300,QA engineer (Middle/Middle+),Unknown,Unknown,Не указано,указано,0,Москва,,RU,Unknown,hh_api,Ростелеком - Центры обработки данных
2025-05-19T18:12:13+0300,Специалист по продукту / Специалист продуктовой команды,Unknown,Unknown,Не указано,указано,0,Москва,,RU,Unknown,hh_api,«Филип Моррис Интернэшнл» в России
2025-05-22T09:53:31+0300,Аналитик,Unknown,Unknown,150000 - None RUR,RUR,150000,Москва,,RU,Unknown,hh_api,ГБУЗ ГКБ №24 ДЗМ
2025-05-21T15:40:34+0300,"Разработчик Java 21, Spring Boot 3",Unknown,Unknown,Не указано,указано,0,Москва,,RU,Unknown,hh_api,Кросс технолоджис
2025-05-19T22:12:10+0300,Контент-менеджер (с функциями администрирования сайта),Unknown,Unknown,100000 - 150000 RUR,RUR,100000,Москва,,RU,Unknown,hh_api,ASKO STORE
2025-05-21T18:46:37+0300,Python разработчик Middle+,Unknown,Unknown,200000 RUR,RUR,200000,Москва,,RU,Unknown,hh_api,EORA
2025-05-21T16:01:35+0300,Менеджер проектов,Unknown,Unknown,Не указано,указано,0,Москва,,RU,Unknown,hh_api,Boosty
2025-05-21T11:42:02+0300,Директор по персоналу (HRD),Unknown,Unknown,Не указано,указано,0,Москва,,RU,Unknown,hh_api,TIMELESS (ООО Оксбридж)
2025-05-12T20:42:03+0300,Младший Java-разработчик,Unknown,Unknown,165000 - None RUR,RUR,165000,Москва,,RU,Unknown,hh_api,NovaLogic
2025-05-19T13:52:27+0300,Аналитик (Junior) IT,Unknown,Unknown,Не указано,указано,0,Москва,,RU,Unknown,hh_api,Ростелеком - Центры обработки данных
2025-05-20T10:58:22+0300,Бизнес-аналитик Middle,Unknown,Unknown,Не указано,указано,0,Москва,,RU,Unknown,hh_api,ITECH
2025-05-21T10:49:30+0300,Руководитель проектов цифровизации,Unknown,Unknown,Не указано,указано,0,Москва,,RU,Unknown,hh_api,Группа НЛМК
2025-05-22T11:17:37+0300,Руководитель отдела персонала,Unknown,Unknown,200000 - None RUR,RUR,200000,Москва,,RU,Unknown,hh_api,Солард
2025-05-17T17:17:10+0300,HRD в крупный финансовый холдинг,Unknown,Unknown,Не указано,указано,0,Москва,,RU,Unknown,hh_api,Волчанская Анастасия Александровна
2025-05-05T21:36:52+0300,Ассистент-аналитик в футбольный клуб,Unknown,Unknown,Не указано,указано,0,Москва,,RU,Unknown,hh_api,Ведущий российский футбольный клуб
2025-05-19T17:59:47+0300,QA-engineer (senior),Unknown,Unknown,Не указано,указано,0,Москва,,RU,Unknown,hh_api,Гознак
2025-05-21T18:33:37+0300,Аналитик данных,Unknown,Unknown,Не указано,указано,0,Москва,,RU,Unknown,hh_api,М.Видео-Эльдорадо
2025-05-16T09:38:50+0300,Тестировщик,Unknown,Unknown,Не указано,указано,0,Москва,,RU,Unknown,hh_api,Мосгосэкспертиза
2025-05-15T13:18:40+0300,Аналитик данных (Python),Unknown,Unknown,Не указано,указано,0,Москва,,RU,Unknown,hh_api,Ренессанс Банк
2025-05-06T14:29:02+0300,Тестировщик,Unknown,Unknown,Не указано,указано,0,Москва,,RU,Unknown,hh_api,Кросс технолоджис
2025-05-19T10:20:39+0300,QA Engineer (Тестировщик),Unknown,Unknown,130000 - None RUR,RUR,130000,Москва,,RU,Unknown,hh_api,На_Полке
2025-05-21T21:55:02+0300,Junior HR-аналитик,Unknown,Unknown,Не указано,указано,0,Москва,,RU,Unknown,hh_api,VK
2025-05-21T11:58:31+0300,Flutter-разработчик,Unknown,Unknown,Не указано,указано,0,Москва,,RU,Unknown,hh_api,DDX Fitness
2025-05-21T11:10:41+0300,Системный аналитик (сайт и личный кабинет),Unknown,Unknown,Не указано,указано,0,Москва,,RU,Unknown,hh_api,"Согласие, страховая компания"
2025-05-19T17:42:16+0300,ИТ Директор (CIO),Unknown,Unknown,Не указано,указано,0,Москва,,RU,Unknown,hh_api,Первый ОФД
2025-05-21T11:30:38+0300,Менеджер продукта,Unknown,Unknown,350000 - 450000 RUR,RUR,350000,Москва,,RU,Unknown,hh_api,АйТиКвик
2025-05-20T11:59:05+0300,Chief product officer,Unknown,Unknown,6000 - 7000 USD,USD,6000,Москва,,RU,Unknown,hh_api,Zentist
2025-05-19T14:34:22+0300,Frontend-разработчик,Unknown,Unknown,Не указано,указано,0,Москва,,RU,Unknown,hh_api,Центр Методического Обеспечения Оптимизации Процессов Государственного Управления в Московской области
2025-05-22T11:03:33+0300,Data Analyst (Perfluence),Unknown,Unknown,Не указано,указано,0,Москва,,RU,Unknown,hh_api,Rambler&Co
2025-05-15T10:54:19+0300,Финансовый Бизнес Партнер/Финансовый аналитик,Unknown,Unknown,250000 - 300000 RUR,RUR,250000,Москва,,RU,Unknown,hh_api,Много лосося
2025-05-21T12:56:11+0300,Финансовый контролер / Financial Controller,Unknown,Unknown,Не указано,указано,0,Москва,,RU,Unknown,hh_api,LIVS GUMMIES
2025-05-15T11:02:18+0300,Директор по маркетингу,Unknown,Unknown,300000 - 400000 RUR,RUR,300000,Москва,,RU,Unknown,hh_api,RAKETA
2025-05-21T19:40:30+0300,Head of analytics (Директор по аналитике),Unknown,Unknown,Не указано,указано,0,Москва,,RU,Unknown,hh_api,Karuna
2025-04-29T12:17:16+0300,Старший специалист в отдел планирования деятельности,Unknown,Unknown,Не указано,указано,0,Москва,,RU,Unknown,hh_api,Счетная палата Российской Федерации
2025-05-15T12:38:11+0300,Руководитель проектов (SberIDP),Unknown,Unknown,Не указано,указано,0,Москва,,RU,Unknown,hh_api,Сбер Бизнес Софт
2025-05-12T15:05:35+0300,Аналитик данных,Unknown,Unknown,100000 - None RUR,RUR,100000,Москва,,RU,Unknown,hh_api,Айтиспортс
2025-05-21T06:12:31+0300,Таргетолог (Пхукет),Unknown,Unknown,70000 - None RUR,RUR,70000,Москва,,RU,Unknown,hh_api,Phuket Sabay Property
2025-05-16T12:53:50+0300,QA Engineer,Unknown,Unknown,Не указано,указано,0,Москва,,RU,Unknown,hh_api,Right Line
2025-05-13T14:24:39+0300,Системный аналитик,Unknown,Unknown,Не указано,указано,0,Москва,,RU,Unknown,hh_api,DZ Systems
2025-05-22T17:34:30+0300,Финансовый директор (CFO),Unknown,Unknown,Не указано,указано,0,Москва,,RU,Unknown,hh_api,SOHO Fashion
2025-05-16T10:52:13+0300,Специалист по Excel,Unknown,Unknown,Не указано,указано,0,Москва,,RU,Unknown,hh_api,Арктический Научный Центр
2025-05-19T12:13:04+0300,Системный аналитик,Unknown,Unknown,Не указано,указано,0,Москва,,RU,Unknown,hh_api,ITD Group (International IT-Distribution Group)
2025-05-22T09:04:03+0300,Chief Data Officer,Unknown,Unknown,Не указано,указано,0,Москва,,RU,Unknown,hh_api,red_mad_robot
2025-05-05T11:19:20+0300,Руководитель группы аналитиков,Unknown,Unknown,Не указано,указано,0,Москва,,RU,Unknown,hh_api,Про Ай-Ти Ресурс
2025-05-21T10:47:52+0300,Системный аналитик,Unknown,Unknown,Не указано,указано,0,Москва,,RU,Unknown,hh_api,CHOICEIT
2025-05-22T11:36:37+0300,Руководитель отдела маркетинга и рекламы,Unknown,Unknown,160000 - None RUR,RUR,160000,Москва,,RU,Unknown,hh_api,Элевкон
2025-05-20T12:00:44+0300,Инженер данных,Unknown,Unknown,Не указано,указано,0,Москва,,RU,Unknown,hh_api,Азбука вкуса
2025-05-22T13:15:27+0300,Golang-разработчик,Unknown,Unknown,Не указано,указано,0,Москва,,RU,Unknown,hh_api,Медиа Ком
2025-05-13T14:46:24+0300,Маркетолог / Marketing Specialist,Unknown,Unknown,1870 - 2250 USD,USD,1870,Москва,,RU,Unknown,hh_api,DevCube
2025-05-07T14:28:57+0300,Тестировщик,Unknown,Unknown,Не указано,указано,0,Москва,,RU,Unknown,hh_api,ИРИ
2025-05-06T10:18:34+0300,Системный аналитик,Unknown,Unknown,160000 - None RUR,RUR,160000,Москва,,RU,Unknown,hh_api,Крокодил
2025-05-21T15:55:52+0300,Системный аналитик,Unknown,Unknown,Не указано,указано,0,Москва,,RU,Unknown,hh_api,АГ-Логистик
2025-05-20T11:52:04+0300,Графический дизайнер для баннеров (UGC / Beauty & Wellness),Unknown,Unknown,70000 RUR,RUR,70000,Москва,,RU,Unknown,hh_api,Mental Growth
2025-05-22T12:01:34+0300,QA Engineer,Unknown,Unknown,Не указано,указано,0,Москва,,RU,Unknown,hh_api,Sapiens solutions
2025-05-19T16:06:35+0300,Senior Manual QA,Unknown,Unknown,Не указано,указано,0,Москва,,RU,Unknown,hh_api,Solar Staff
2025-05-19T16:32:23+0300,Backend-разработчик (Python),Unknown,Unknown,Не указано,указано,0,Москва,,RU,Unknown,hh_api,Новые Телеком Решения (НТР)
2025-05-20T10:50:46+0300,UX/UI designer (Middle+),Unknown,Unknown,Не указано,указано,0,Москва,,RU,Unknown,hh_api,Цифровые привычки
2025-05-15T15:54:38+0300,Java-разработчик (backend),Unknown,Unknown,Не указано,указано,0,Москва,,RU,Unknown,hh_api,НЭК ТЕХ
2025-05-21T10:40:45+0300,Product Owner,Unknown,Unknown,Не указано,указано,0,Москва,,RU,Unknown,hh_api,VK
2025-05-12T11:15:20+0300,"Аналитик (проверка качества данных, визуализация)",Unknown,Unknown,120000 RUR,RUR,120000,Москва,,RU,Unknown,hh_api,ГФК-Русь
2025-05-19T11:48:58+0300,Системный аналитик,Unknown,Unknown,Не указано,указано,0,Москва,,RU,Unknown,hh_api,СберСити
2025-05-20T14:02:58+0300,Дизайнер специальных проектов (digital),Unknown,Unknown,150000 - 200000 RUR,RUR,150000,Москва,,RU,Unknown,hh_api,Habr
2025-05-21T10:47:05+0300,Data analyst / Аналитик данных,Unknown,Unknown,3000 - None USD,USD,3000,Москва,,RU,Unknown,hh_api,ГЛОБУС
2025-05-21T10:38:50+0300,Data Scientist,Unknown,Unknown,Не указано,указано,0,Москва,,RU,Unknown,hh_api,Lens Consulting
2025-04-29T19:33:58+0300,QA Engineer / Инженер по тестированию (auto+manual),Unknown,Unknown,2000 - 4000 USD,USD,2000,Москва,,RU,Unknown,hh_api,Podscribe
2025-05-20T09:02:12+0300,UX/UI-дизайнер,Unknown,Unknown,Не указано,указано,0,Москва,,RU,Unknown,hh_api,RoRe Group
2025-04-29T13:02:38+0300,Рекрутер,Unknown,Unknown,Не указано,указано,0,Москва,,RU,Unknown,hh_api,РекЛаб
2025-05-21T21:41:24+0300,Начальник отдела подбора и адаптации персонала,Unknown,Unknown,Не указано,указано,0,Москва,,RU,Unknown,hh_api,Оргэнергогаз
2025-05-07T12:20:58+0300,Системный аналитик,Unknown,Unknown,Не указано,указано,0,Москва,,RU,Unknown,hh_api,Рокет Тех
2025-04-24T17:36:42+0300,Scrapy Developer / Парсинг,Unknown,Unknown,Не указано,указано,0,Москва,,RU,Unknown,hh_api,Brandquad
2025-05-22T12:21:13+0300,UX/UI-дизайнер,Unknown,Unknown,Не указано,указано,0,Москва,,RU,Unknown,hh_api,СОГАЗ
2025-05-20T11:57:16+0300,ML разработчик/Data scientist,Unknown,Unknown,Не указано,указано,0,Москва,,RU,Unknown,hh_api,Аналитический центр при Правительстве Российской Федерации
2025-05-20T10:49:05+0300,Аналитик данных,Unknown,Unknown,Не указано,указано,0,Москва,,RU,Unknown,hh_api,КСК-Эйч Ар
2025-05-21T13:33:55+0300,Аналитик,Unknown,Unknown,Не указано,указано,0,Москва,,RU,Unknown,hh_api,Corporate Performance Systems
2025-05-18T12:52:51+0300,Фулстак Аналитик (Кипр),Unknown,Unknown,5000 - 6500 EUR,EUR,5000,Москва,,RU,Unknown,hh_api,Радюк Екатерина
2025-05-20T12:59:52+0300,Системный аналитик,Unknown,Unknown,Не указано,указано,0,Москва,,RU,Unknown,hh_api,Скала^р
2025-04-30T14:30:04+0300,Java-разработчик,Unknown,Unknown,Не указано,указано,0,Москва,,RU,Unknown,hh_api,SSP SOFT
2025-05-22T17:10:02+0300,Аналитик баз данных,Unknown,Unknown,240000 - None RUR,RUR,240000,Москва,,RU,Unknown,hh_api,АБП
2025-04-23T10:42:40+0300,Системный аналитик (офис),Unknown,Unknown,Не указано,указано,0,Москва,,RU,Unknown,hh_api,Ред Софт
2025-05-05T09:36:28+0300,Аналитик данных,Unknown,Unknown,Не указано,указано,0,Москва,,RU,Unknown,hh_api,Подели
2025-05-19T17:49:55+0300,QA Manual Engineer,Unknown,Unknown,130000 RUR,RUR,130000,Москва,,RU,Unknown,hh_api,Перфоманс Лаб
2025-05-22T10:47:24+0300,Project Manager (HR),Unknown,Unknown,Не указано,указано,0,Москва,,RU,Unknown,hh_api,Юнидрафт
2025-04-29T17:42:02+0300,QA инженер / Тестировщик,Unknown,Unknown,130000 RUR,RUR,130000,Москва,,RU,Unknown,hh_api,ИЦ АЙ-ТЕКО
2025-05-21T15:55:52+0300,Руководитель отдела маркетинга,Unknown,Unknown,200000 - 300000 RUR,RUR,200000,Москва,,RU,Unknown,hh_api,ЛАБ360
2025-05-19T16:28:26+0300,Аналитик данных,Unknown,Unknown,Не указано,указано,0,Москва,,RU,Unknown,hh_api,Lenkep recruitment
2025-05-21T12:52:27+0300,Java Developer,Unknown,Unknown,400000 RUR,RUR,400000,Москва,,RU,Unknown,hh_api,evrone.ru
2025-05-16T15:06:52+0300,Спортивный Аналитик,Unknown,Unknown,Не указано,указано,0,Москва,,RU,Unknown,hh_api,STC
2025-05-22T13:08:28+0300,Product manager Middle (Управление автоматизацией заказов),Unknown,Unknown,Не указано,указано,0,Москва,,RU,Unknown,hh_api,ВкусВилл
2025-04-27T12:55:25+0300,Младший аналитик,Unknown,Unknown,Не указано,указано,0,Москва,,RU,Unknown,hh_api,GlowByte
2025-05-22T13:37:43+0300,Intern ML Engineer / Junior Data Scientist (Специалист МО),Unknown,Unknown,100000 - 140000 RUR,RUR,100000,Москва,,RU,Unknown,hh_api,Батенев Родион
2025-05-22T15:07:31+0300,Аналитик (AI проекты),Unknown,Unknown,Не указано,указано,0,Москва,,RU,Unknown,hh_api,СберЗдоровье
2025-05-21T12:25:17+0300,Диджитал маркетолог,Unknown,Unknown,Не указано,указано,0,Москва,,RU,Unknown,hh_api,GLOBALPAS
2025-04-29T14:40:24+0300,QA / Тестировщик (Middle),Unknown,Unknown,Не указано,указано,0,Москва,,RU,Unknown,hh_api,ВИРТУ СИСТЕМС
2025-05-22T13:59:56+0300,Оператор ПК/Оператор базы данных,Unknown,Unknown,70000 - None RUR,RUR,70000,Москва,,RU,Unknown,hh_api,Аптрейд
