work_year,job_title,experience_level,employment_type,salary,salary_currency,salary_in_usd,employee_residence,remote_ratio,company_location,company_size,source,employer,requirement,skills
2021,Data Scientist,Mid,Full-time,116914 - 116914 USD,USD,116914,United Kingdom,50,,L,kaggle,,remote_ratio=50,[]
2021,Data Scientist,Mid,Full-time,33808 - 33808 USD,USD,33808,India,0,,M,kaggle,,remote_ratio=0,[]
2021,Data Scientist,Mid,Full-time,56256 - 56256 USD,USD,56256,United Kingdom,50,,L,kaggle,,remote_ratio=50,[]
2021,Principal Data Scientist,Executive,Contract,416000 - 416000 USD,USD,416000,United States,100,,S,kaggle,,remote_ratio=100,[]
2021,Data Scientist,Senior,Full-time,87738 - 87738 USD,USD,87738,Canada,100,,S,kaggle,,remote_ratio=100,[]
2021,Data Scientist,Mid,Full-time,88654 - 88654 USD,USD,88654,Germany,50,,L,kaggle,,remote_ratio=50,[]
2021,Data Scientist,Senior,Full-time,135000 - 135000 USD,USD,135000,United States,0,,L,kaggle,,remote_ratio=0,[]
2021,Data Analyst,Senior,Full-time,71786 - 71786 USD,USD,71786,Canada,100,,M,kaggle,,remote_ratio=100,[]
2021,Big Data Engineer,Junior,Full-time,16228 - 16228 USD,USD,16228,India,100,,L,kaggle,,remote_ratio=100,[]
2021,ML Engineer,Senior,Full-time,256000 - 256000 USD,USD,256000,United States,100,,S,kaggle,,remote_ratio=100,[]
2021,Director of Data Engineering,Senior,Full-time,200000 - 200000 USD,USD,200000,United States,100,,L,kaggle,,remote_ratio=100,[]
2021,Data Analyst,Senior,Full-time,200000 - 200000 USD,USD,200000,United States,100,,L,kaggle,,remote_ratio=100,[]
2021,Data Architect,Mid,Full-time,180000 - 180000 USD,USD,180000,United States,100,,L,kaggle,,remote_ratio=100,[]
2021,Head of Data Science,Mid,Full-time,110000 - 110000 USD,USD,110000,United States,0,,S,kaggle,,remote_ratio=0,[]
2021,Research Scientist,Mid,Full-time,63810 - 63810 USD,USD,63810,Canada,100,,M,kaggle,,remote_ratio=100,[]
2021,Data Scientist,Mid,Full-time,46809 - 46809 USD,USD,46809,Spain,100,,M,kaggle,,remote_ratio=100,[]
2021,Data Scientist,Junior,Full-time,4000 - 4000 USD,USD,4000,VN,0,,M,kaggle,,remote_ratio=0,[]
2021,Data Engineer,Junior,Full-time,21637 - 21637 USD,USD,21637,India,50,,M,kaggle,,remote_ratio=50,[]
2021,Data Scientist,Senior,Full-time,103691 - 103691 USD,USD,103691,Canada,100,,L,kaggle,,remote_ratio=100,[]
2021,Data Engineer,Mid,Full-time,110000 - 110000 USD,USD,110000,United States,100,,L,kaggle,,remote_ratio=100,[]
2021,Data Scientist,Senior,Full-time,165000 - 165000 USD,USD,165000,United States,100,,L,kaggle,,remote_ratio=100,[]
2021,AI Scientist,Junior,Full-time,18053 - 18053 USD,USD,18053,India,100,,S,kaggle,,remote_ratio=100,[]
2021,Data Engineer,Mid,Full-time,72212 - 72212 USD,USD,72212,United Kingdom,50,,L,kaggle,,remote_ratio=50,[]
2021,Data Scientist,Junior,Full-time,36643 - 36643 USD,USD,36643,France,50,,L,kaggle,,remote_ratio=50,[]
2021,Data Engineer,Mid,Full-time,12103 - 12103 USD,USD,12103,TR,0,,M,kaggle,,remote_ratio=0,[]
2021,Data Engineer,Senior,Full-time,96282 - 96282 USD,USD,96282,United Kingdom,50,,L,kaggle,,remote_ratio=50,[]
2021,Principal Data Analyst,Senior,Full-time,170000 - 170000 USD,USD,170000,United States,100,,M,kaggle,,remote_ratio=100,[]
2021,Data Scientist,Mid,Full-time,115000 - 115000 USD,USD,115000,United States,50,,L,kaggle,,remote_ratio=50,[]
2021,Data Scientist,Junior,Full-time,90000 - 90000 USD,USD,90000,United States,100,,S,kaggle,,remote_ratio=100,[]
2021,Principal Data Engineer,Executive,Full-time,600000 - 600000 USD,USD,600000,United States,100,,L,kaggle,,remote_ratio=100,[]
2021,Data Scientist,Junior,Full-time,28399 - 28399 USD,USD,28399,India,100,,M,kaggle,,remote_ratio=100,[]
2021,Data Analyst,Mid,Full-time,93000 - 93000 USD,USD,93000,United States,100,,L,kaggle,,remote_ratio=100,[]
2021,Big Data Architect,Senior,Full-time,99703 - 99703 USD,USD,99703,Canada,50,,M,kaggle,,remote_ratio=50,[]
2021,Principal Data Scientist,Senior,Full-time,173762 - 173762 USD,USD,173762,Germany,100,,M,kaggle,,remote_ratio=100,[]
2021,Machine Learning Engineer,Senior,Full-time,185000 - 185000 USD,USD,185000,United States,50,,L,kaggle,,remote_ratio=50,[]
2021,Director of Data Science,Executive,Full-time,141846 - 141846 USD,USD,141846,Germany,0,,L,kaggle,,remote_ratio=0,[]
2021,Data Scientist,Mid,Full-time,130000 - 130000 USD,USD,130000,United States,50,,L,kaggle,,remote_ratio=50,[]
2021,Data Analyst,Senior,Full-time,63831 - 63831 USD,USD,63831,Germany,50,,L,kaggle,,remote_ratio=50,[]
2021,Data Scientist,Mid,Full-time,16904 - 16904 USD,USD,16904,India,100,,S,kaggle,,remote_ratio=100,[]
2021,Machine Learning Engineer,Senior,Full-time,66265 - 66265 USD,USD,66265,India,0,,L,kaggle,,remote_ratio=0,[]
2021,Data Scientist,Mid,Full-time,25532 - 25532 USD,USD,25532,RS,100,,S,kaggle,,remote_ratio=100,[]
2021,Lead Data Engineer,Senior,Full-time,160000 - 160000 USD,USD,160000,PR,50,,S,kaggle,,remote_ratio=50,[]
2021,Data Engineer,Mid,Full-time,93150 - 93150 USD,USD,93150,United States,0,,M,kaggle,,remote_ratio=0,[]
2021,Data Engineer,Mid,Full-time,111775 - 111775 USD,USD,111775,United States,0,,M,kaggle,,remote_ratio=0,[]
2021,Data Engineer,Mid,Full-time,28016 - 28016 USD,USD,28016,TR,100,,M,kaggle,,remote_ratio=100,[]
2021,Data Engineer,Junior,Full-time,65013 - 65013 USD,USD,65013,Germany,50,,M,kaggle,,remote_ratio=50,[]
2021,Data Engineer,Junior,Full-time,72500 - 72500 USD,USD,72500,United States,100,,L,kaggle,,remote_ratio=100,[]
2021,Computer Vision Engineer,Senior,Full-time,18907 - 18907 USD,USD,18907,Brazil,0,,M,kaggle,,remote_ratio=0,[]
2021,Machine Learning Engineer,Junior,Full-time,85000 - 85000 USD,USD,85000,Netherlands,100,,S,kaggle,,remote_ratio=100,[]
2021,Data Scientist,Senior,Full-time,77684 - 77684 USD,USD,77684,France,50,,M,kaggle,,remote_ratio=50,[]
2021,Data Scientist,Junior,Full-time,58000 - 58000 USD,USD,58000,United States,50,,L,kaggle,,remote_ratio=50,[]
2021,AI Scientist,Senior,Full-time,55000 - 55000 USD,USD,55000,Spain,100,,L,kaggle,,remote_ratio=100,[]
2021,Data Scientist,Senior,Full-time,20171 - 20171 USD,USD,20171,TR,50,,L,kaggle,,remote_ratio=50,[]
2021,Business Data Analyst,Junior,Full-time,59102 - 59102 USD,USD,59102,LU,100,,L,kaggle,,remote_ratio=100,[]
2021,Data Engineer,Mid,Full-time,112000 - 112000 USD,USD,112000,United States,100,,L,kaggle,,remote_ratio=100,[]
2021,Research Scientist,Junior,Full-time,100000 - 100000 USD,USD,100000,JE,0,,L,kaggle,,remote_ratio=0,[]
2021,Data Engineer,Mid,Part-time,69741 - 69741 USD,USD,69741,Netherlands,100,,L,kaggle,,remote_ratio=100,[]
2021,Staff Data Scientist,Senior,Contract,105000 - 105000 USD,USD,105000,United States,100,,M,kaggle,,remote_ratio=100,[]
2021,Research Scientist,Mid,Full-time,69999 - 69999 USD,USD,69999,Czech Republic,50,,L,kaggle,,remote_ratio=50,[]
2021,Data Science Manager,Senior,Full-time,94665 - 94665 USD,USD,94665,India,50,,L,kaggle,,remote_ratio=50,[]
2021,Head of Data,Senior,Full-time,102839 - 102839 USD,USD,102839,SI,100,,L,kaggle,,remote_ratio=100,[]
2021,Data Scientist,Mid,Full-time,109000 - 109000 USD,USD,109000,United States,50,,L,kaggle,,remote_ratio=50,[]
2021,Machine Learning Engineer,Mid,Full-time,51064 - 51064 USD,USD,51064,Italy,50,,L,kaggle,,remote_ratio=50,[]
2022,Data Engineer,Senior,Full-time,135000 - 135000 USD,USD,135000,United States,100,,M,kaggle,,remote_ratio=100,[]
2022,Data Analyst,Senior,Full-time,155000 - 155000 USD,USD,155000,United States,100,,M,kaggle,,remote_ratio=100,[]
2022,Data Analyst,Senior,Full-time,120600 - 120600 USD,USD,120600,United States,100,,M,kaggle,,remote_ratio=100,[]
2022,Data Scientist,Mid,Full-time,130000 - 130000 USD,USD,130000,United States,0,,M,kaggle,,remote_ratio=0,[]
2022,Data Scientist,Mid,Full-time,90000 - 90000 USD,USD,90000,United States,0,,M,kaggle,,remote_ratio=0,[]
2022,Data Engineer,Mid,Full-time,170000 - 170000 USD,USD,170000,United States,100,,M,kaggle,,remote_ratio=100,[]
2022,Data Engineer,Mid,Full-time,150000 - 150000 USD,USD,150000,United States,100,,M,kaggle,,remote_ratio=100,[]
2022,Data Analyst,Senior,Full-time,102100 - 102100 USD,USD,102100,United States,100,,M,kaggle,,remote_ratio=100,[]
2022,Data Analyst,Senior,Full-time,84900 - 84900 USD,USD,84900,United States,100,,M,kaggle,,remote_ratio=100,[]
2022,Data Scientist,Senior,Full-time,136620 - 136620 USD,USD,136620,United States,100,,M,kaggle,,remote_ratio=100,[]
2022,Data Scientist,Senior,Full-time,99360 - 99360 USD,USD,99360,United States,100,,M,kaggle,,remote_ratio=100,[]
2022,Data Scientist,Senior,Full-time,117789 - 117789 USD,USD,117789,United Kingdom,0,,M,kaggle,,remote_ratio=0,[]
2022,Data Scientist,Senior,Full-time,104702 - 104702 USD,USD,104702,United Kingdom,0,,M,kaggle,,remote_ratio=0,[]
2022,Data Scientist,Senior,Full-time,146000 - 146000 USD,USD,146000,United States,100,,M,kaggle,,remote_ratio=100,[]
2022,Data Scientist,Senior,Full-time,123000 - 123000 USD,USD,123000,United States,100,,M,kaggle,,remote_ratio=100,[]
2022,Data Engineer,Junior,Full-time,52351 - 52351 USD,USD,52351,United Kingdom,100,,M,kaggle,,remote_ratio=100,[]
2022,Data Analyst,Senior,Full-time,99000 - 99000 USD,USD,99000,United States,0,,M,kaggle,,remote_ratio=0,[]
2022,Data Analyst,Senior,Full-time,116000 - 116000 USD,USD,116000,United States,0,,M,kaggle,,remote_ratio=0,[]
2022,Data Analyst,Mid,Full-time,106260 - 106260 USD,USD,106260,United States,0,,M,kaggle,,remote_ratio=0,[]
2022,Data Analyst,Mid,Full-time,126500 - 126500 USD,USD,126500,United States,0,,M,kaggle,,remote_ratio=0,[]
2022,Data Engineer,Executive,Full-time,242000 - 242000 USD,USD,242000,United States,100,,M,kaggle,,remote_ratio=100,[]
2022,Data Engineer,Executive,Full-time,200000 - 200000 USD,USD,200000,United States,100,,M,kaggle,,remote_ratio=100,[]
2022,Data Scientist,Mid,Full-time,65438 - 65438 USD,USD,65438,United Kingdom,0,,M,kaggle,,remote_ratio=0,[]
2022,Data Scientist,Mid,Full-time,39263 - 39263 USD,USD,39263,United Kingdom,0,,M,kaggle,,remote_ratio=0,[]
2022,Data Engineer,Mid,Full-time,78526 - 78526 USD,USD,78526,United Kingdom,0,,M,kaggle,,remote_ratio=0,[]
2022,Data Scientist,Senior,Full-time,165220 - 165220 USD,USD,165220,United States,100,,M,kaggle,,remote_ratio=100,[]
2022,Data Engineer,Junior,Full-time,45807 - 45807 USD,USD,45807,United Kingdom,100,,M,kaggle,,remote_ratio=100,[]
2022,Data Scientist,Senior,Full-time,120160 - 120160 USD,USD,120160,United States,100,,M,kaggle,,remote_ratio=100,[]
2022,Data Analyst,Senior,Full-time,90320 - 90320 USD,USD,90320,United States,100,,M,kaggle,,remote_ratio=100,[]
2022,Data Engineer,Senior,Full-time,181940 - 181940 USD,USD,181940,United States,0,,M,kaggle,,remote_ratio=0,[]
2022,Data Engineer,Senior,Full-time,132320 - 132320 USD,USD,132320,United States,0,,M,kaggle,,remote_ratio=0,[]
2022,Data Engineer,Senior,Full-time,220110 - 220110 USD,USD,220110,United States,0,,M,kaggle,,remote_ratio=0,[]
2022,Data Engineer,Senior,Full-time,160080 - 160080 USD,USD,160080,United States,0,,M,kaggle,,remote_ratio=0,[]
2022,Data Scientist,Senior,Full-time,180000 - 180000 USD,USD,180000,United States,0,,L,kaggle,,remote_ratio=0,[]
2022,Data Scientist,Senior,Full-time,120000 - 120000 USD,USD,120000,United States,0,,L,kaggle,,remote_ratio=0,[]
2022,Data Analyst,Senior,Full-time,124190 - 124190 USD,USD,124190,United States,100,,M,kaggle,,remote_ratio=100,[]
2022,Data Analyst,Executive,Full-time,130000 - 130000 USD,USD,130000,United States,100,,M,kaggle,,remote_ratio=100,[]
2022,Data Analyst,Executive,Full-time,110000 - 110000 USD,USD,110000,United States,100,,M,kaggle,,remote_ratio=100,[]
2022,Data Analyst,Senior,Full-time,170000 - 170000 USD,USD,170000,United States,100,,M,kaggle,,remote_ratio=100,[]
2022,Data Analyst,Mid,Full-time,115500 - 115500 USD,USD,115500,United States,100,,M,kaggle,,remote_ratio=100,[]
2022,Data Analyst,Senior,Full-time,112900 - 112900 USD,USD,112900,United States,100,,M,kaggle,,remote_ratio=100,[]
2022,Data Engineer,Senior,Full-time,165400 - 165400 USD,USD,165400,United States,100,,M,kaggle,,remote_ratio=100,[]
2022,Data Analyst,Mid,Full-time,167000 - 167000 USD,USD,167000,United States,100,,M,kaggle,,remote_ratio=100,[]
2022,Data Engineer,Senior,Full-time,243900 - 243900 USD,USD,243900,United States,100,,M,kaggle,,remote_ratio=100,[]
2022,Data Analyst,Senior,Full-time,136600 - 136600 USD,USD,136600,United States,100,,M,kaggle,,remote_ratio=100,[]
2022,Data Analyst,Senior,Full-time,109280 - 109280 USD,USD,109280,United States,100,,M,kaggle,,remote_ratio=100,[]
2022,Data Engineer,Senior,Full-time,128875 - 128875 USD,USD,128875,United States,100,,M,kaggle,,remote_ratio=100,[]
2022,Data Engineer,Senior,Full-time,93700 - 93700 USD,USD,93700,United States,100,,M,kaggle,,remote_ratio=100,[]
2022,Head of Data Science,Executive,Full-time,224000 - 224000 USD,USD,224000,United States,100,,M,kaggle,,remote_ratio=100,[]
2022,Head of Data Science,Executive,Full-time,167875 - 167875 USD,USD,167875,United States,100,,M,kaggle,,remote_ratio=100,[]
2022,Analytics Engineer,Executive,Full-time,175000 - 175000 USD,USD,175000,United States,100,,M,kaggle,,remote_ratio=100,[]
2022,Data Engineer,Senior,Full-time,156600 - 156600 USD,USD,156600,United States,100,,M,kaggle,,remote_ratio=100,[]
2022,Data Engineer,Senior,Full-time,108800 - 108800 USD,USD,108800,United States,0,,M,kaggle,,remote_ratio=0,[]
2022,Data Scientist,Senior,Full-time,95550 - 95550 USD,USD,95550,United States,0,,M,kaggle,,remote_ratio=0,[]
2022,Data Engineer,Senior,Full-time,113000 - 113000 USD,USD,113000,United States,0,,L,kaggle,,remote_ratio=0,[]
2022,Data Analyst,Senior,Full-time,135000 - 135000 USD,USD,135000,United States,100,,M,kaggle,,remote_ratio=100,[]
2022,Data Science Manager,Senior,Full-time,161342 - 161342 USD,USD,161342,United States,100,,M,kaggle,,remote_ratio=100,[]
2022,Data Science Manager,Senior,Full-time,137141 - 137141 USD,USD,137141,United States,100,,M,kaggle,,remote_ratio=100,[]
2022,Data Scientist,Senior,Full-time,167000 - 167000 USD,USD,167000,United States,100,,M,kaggle,,remote_ratio=100,[]
2022,Data Engineer,Senior,Full-time,65438 - 65438 USD,USD,65438,United Kingdom,0,,M,kaggle,,remote_ratio=0,[]
2022,Data Scientist,Senior,Full-time,150000 - 150000 USD,USD,150000,United States,0,,M,kaggle,,remote_ratio=0,[]
2022,Data Scientist,Senior,Full-time,211500 - 211500 USD,USD,211500,United States,100,,M,kaggle,,remote_ratio=100,[]
2022,Data Architect,Senior,Full-time,192400 - 192400 USD,USD,192400,Canada,100,,M,kaggle,,remote_ratio=100,[]
2022,Data Architect,Senior,Full-time,90700 - 90700 USD,USD,90700,Canada,100,,M,kaggle,,remote_ratio=100,[]
2022,Data Analyst,Senior,Full-time,130000 - 130000 USD,USD,130000,Canada,100,,M,kaggle,,remote_ratio=100,[]
2022,Data Analyst,Senior,Full-time,61300 - 61300 USD,USD,61300,Canada,100,,M,kaggle,,remote_ratio=100,[]
2022,Data Engineer,Senior,Full-time,160000 - 160000 USD,USD,160000,United States,0,,L,kaggle,,remote_ratio=0,[]
2022,Data Scientist,Senior,Full-time,138600 - 138600 USD,USD,138600,United States,100,,M,kaggle,,remote_ratio=100,[]
2022,Data Engineer,Senior,Full-time,136000 - 136000 USD,USD,136000,United States,0,,M,kaggle,,remote_ratio=0,[]
2022,Data Analyst,Mid,Full-time,58000 - 58000 USD,USD,58000,United States,0,,S,kaggle,,remote_ratio=0,[]
2022,Analytics Engineer,Executive,Full-time,135000 - 135000 USD,USD,135000,United States,100,,M,kaggle,,remote_ratio=100,[]
2022,Data Scientist,Senior,Full-time,170000 - 170000 USD,USD,170000,United States,100,,M,kaggle,,remote_ratio=100,[]
2022,Machine Learning Engineer,Senior,Full-time,189650 - 189650 USD,USD,189650,United States,0,,M,kaggle,,remote_ratio=0,[]
2022,Machine Learning Engineer,Senior,Full-time,164996 - 164996 USD,USD,164996,United States,0,,M,kaggle,,remote_ratio=0,[]
2022,ETL Developer,Mid,Full-time,54957 - 54957 USD,USD,54957,GR,0,,M,kaggle,,remote_ratio=0,[]
2022,Lead Data Engineer,Executive,Full-time,118187 - 118187 USD,USD,118187,Canada,100,,S,kaggle,,remote_ratio=100,[]
2022,Data Analyst,Senior,Full-time,132000 - 132000 USD,USD,132000,United States,0,,M,kaggle,,remote_ratio=0,[]
2022,Data Architect,Senior,Full-time,208775 - 208775 USD,USD,208775,United States,100,,M,kaggle,,remote_ratio=100,[]
2022,Data Architect,Senior,Full-time,147800 - 147800 USD,USD,147800,United States,100,,M,kaggle,,remote_ratio=100,[]
2022,Data Engineer,Senior,Full-time,136994 - 136994 USD,USD,136994,United States,100,,M,kaggle,,remote_ratio=100,[]
2022,Data Engineer,Senior,Full-time,101570 - 101570 USD,USD,101570,United States,100,,M,kaggle,,remote_ratio=100,[]
2022,Data Analyst,Senior,Full-time,128875 - 128875 USD,USD,128875,United States,100,,M,kaggle,,remote_ratio=100,[]
2022,Data Analyst,Senior,Full-time,93700 - 93700 USD,USD,93700,United States,100,,M,kaggle,,remote_ratio=100,[]
2022,Head of Machine Learning,Executive,Full-time,79039 - 79039 USD,USD,79039,India,50,,L,kaggle,,remote_ratio=50,[]
2022,Machine Learning Engineer,Junior,Full-time,37300 - 37300 USD,USD,37300,United Kingdom,100,,L,kaggle,,remote_ratio=100,[]
2022,Data Analyst,Senior,Full-time,164000 - 164000 USD,USD,164000,United States,0,,M,kaggle,,remote_ratio=0,[]
2022,Data Engineer,Senior,Full-time,155000 - 155000 USD,USD,155000,United States,100,,M,kaggle,,remote_ratio=100,[]
2022,Machine Learning Engineer,Mid,Full-time,124333 - 124333 USD,USD,124333,United Kingdom,0,,M,kaggle,,remote_ratio=0,[]
2022,Machine Learning Engineer,Mid,Full-time,98158 - 98158 USD,USD,98158,United Kingdom,0,,M,kaggle,,remote_ratio=0,[]
2022,AI Scientist,Mid,Full-time,120000 - 120000 USD,USD,120000,United States,0,,M,kaggle,,remote_ratio=0,[]
2022,Data Analytics Manager,Senior,Full-time,145000 - 145000 USD,USD,145000,United States,100,,M,kaggle,,remote_ratio=100,[]
2022,Data Analytics Manager,Senior,Full-time,105400 - 105400 USD,USD,105400,United States,100,,M,kaggle,,remote_ratio=100,[]
2022,Machine Learning Engineer,Mid,Full-time,87932 - 87932 USD,USD,87932,France,100,,M,kaggle,,remote_ratio=100,[]
2022,Data Engineer,Mid,Full-time,117789 - 117789 USD,USD,117789,United Kingdom,0,,M,kaggle,,remote_ratio=0,[]
2022,Data Scientist,Senior,Full-time,215300 - 215300 USD,USD,215300,United States,100,,L,kaggle,,remote_ratio=100,[]
2022,Data Scientist,Senior,Full-time,158200 - 158200 USD,USD,158200,United States,100,,L,kaggle,,remote_ratio=100,[]
2022,Data Engineer,Senior,Full-time,209100 - 209100 USD,USD,209100,United States,100,,L,kaggle,,remote_ratio=100,[]
2022,Data Engineer,Senior,Full-time,154600 - 154600 USD,USD,154600,United States,100,,L,kaggle,,remote_ratio=100,[]
2022,Data Analyst,Senior,Full-time,115934 - 115934 USD,USD,115934,United States,0,,M,kaggle,,remote_ratio=0,[]
2022,Data Analyst,Senior,Full-time,81666 - 81666 USD,USD,81666,United States,0,,M,kaggle,,remote_ratio=0,[]
2022,Data Engineer,Senior,Full-time,175000 - 175000 USD,USD,175000,United States,100,,M,kaggle,,remote_ratio=100,[]
2022,Data Engineer,Mid,Full-time,98158 - 98158 USD,USD,98158,United Kingdom,0,,M,kaggle,,remote_ratio=0,[]
2022,Data Engineer,Senior,Full-time,183600 - 183600 USD,USD,183600,United States,100,,L,kaggle,,remote_ratio=100,[]
2022,Data Analyst,Mid,Full-time,52351 - 52351 USD,USD,52351,United Kingdom,100,,M,kaggle,,remote_ratio=100,[]
2022,Data Scientist,Mid,Full-time,71982 - 71982 USD,USD,71982,United Kingdom,0,,M,kaggle,,remote_ratio=0,[]
2022,Data Scientist,Mid,Full-time,45807 - 45807 USD,USD,45807,United Kingdom,0,,M,kaggle,,remote_ratio=0,[]
2022,Data Engineer,Mid,Full-time,65949 - 65949 USD,USD,65949,GR,100,,M,kaggle,,remote_ratio=100,[]
2022,Data Engineer,Mid,Full-time,49461 - 49461 USD,USD,49461,GR,100,,M,kaggle,,remote_ratio=100,[]
2022,Data Engineer,Mid,Full-time,58894 - 58894 USD,USD,58894,United Kingdom,100,,M,kaggle,,remote_ratio=100,[]
2022,Data Scientist,Senior,Full-time,260000 - 260000 USD,USD,260000,United States,100,,M,kaggle,,remote_ratio=100,[]
2022,Data Science Engineer,Senior,Full-time,60000 - 60000 USD,USD,60000,AR,100,,L,kaggle,,remote_ratio=100,[]
2022,Data Engineer,Mid,Full-time,63900 - 63900 USD,USD,63900,United States,0,,M,kaggle,,remote_ratio=0,[]
2022,Machine Learning Scientist,Mid,Full-time,160000 - 160000 USD,USD,160000,United States,100,,L,kaggle,,remote_ratio=100,[]
2022,Machine Learning Scientist,Mid,Full-time,112300 - 112300 USD,USD,112300,United States,100,,L,kaggle,,remote_ratio=100,[]
2022,Data Science Manager,Mid,Full-time,241000 - 241000 USD,USD,241000,United States,100,,M,kaggle,,remote_ratio=100,[]
2022,Data Science Manager,Mid,Full-time,159000 - 159000 USD,USD,159000,United States,100,,M,kaggle,,remote_ratio=100,[]
2022,Data Scientist,Senior,Full-time,80000 - 80000 USD,USD,80000,United States,0,,M,kaggle,,remote_ratio=0,[]
2022,Data Engineer,Mid,Full-time,82900 - 82900 USD,USD,82900,United States,0,,M,kaggle,,remote_ratio=0,[]
2022,Data Engineer,Senior,Full-time,100800 - 100800 USD,USD,100800,United States,100,,L,kaggle,,remote_ratio=100,[]
2022,Data Engineer,Mid,Full-time,49461 - 49461 USD,USD,49461,Spain,100,,M,kaggle,,remote_ratio=100,[]
